Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2016-10-06,484.46,488.38,476.45,486.95,94.84,45987.8132674,484.89891678
2016-10-05,482.02,486.01,481.54,484.62,86.51710785,41853.9857091,483.765428008
2016-10-04,480.76,482.04,474.56,482.02,92.32,44375.440244,480.669846664
2016-10-03,476.45,480.73,470.17,480.73,126.46,60407.1796295,477.678156172
2016-10-02,478.31,478.36,472.27,476.45,74.387,35376.3161317,475.571217172
2016-10-01,471.91,480.0,469.52,477.98,67.96337334,32406.8680214,476.828421381
2016-09-30,469.96,471.91,468.16,471.91,93.826,44195.0043455,471.031530125
2016-09-29,468.52,471.58,465.41,470.04,84.23129205,39525.1443369,469.245376332
2016-09-28,469.65,469.65,460.83,468.43,100.69978748,47146.7998186,468.191651626
2016-09-27,471.87,472.01,462.04,469.65,89.12856153,41792.9787485,468.906689742
2016-09-26,467.61,473.48,460.32,471.68,103.25046807,48575.350199,470.461307411
2016-09-25,469.42,469.66,461.56,467.9,86.43079431,40370.3181307,467.08257691
2016-09-24,468.61,469.66,466.48,469.42,57.461,26946.6165223,468.954882829
2016-09-23,459.41,468.7,458.3,468.7,77.55794921,35969.3719405,463.774149612
2016-09-22,461.63,462.52,453.5,459.41,101.8919125,46738.6054406,458.707705978
2016-09-21,464.94,467.84,457.0,461.76,102.91564941,47601.0998475,462.525379963
2016-09-20,470.28,472.88,468.12,472.54,90.5250212,42691.7180776,471.601304388
2016-09-19,473.55,479.99,465.85,470.17,88.60339932,41733.1909309,471.011171706
2016-09-18,471.25,474.44,464.54,473.65,53.9848,25455.2667365,471.526554447
2016-09-17,469.79,472.31,465.69,471.33,53.33833971,25093.0194318,470.449953415
2016-09-16,461.0,469.79,460.01,469.79,73.02000135,33861.6081375,463.730587667
2016-09-15,462.62,464.12,460.01,460.28,90.54658618,41889.1323805,462.625198229
2016-09-14,464.17,467.52,461.75,462.75,77.92441617,36238.5308758,465.047191329
2016-09-13,458.7,464.95,458.5,464.17,104.13972474,48076.7004437,461.655728049
2016-09-12,461.7,462.97,452.37,458.66,82.33293271,37827.4037591,459.444386517
2016-09-11,473.25,478.54,453.41,461.71,72.23677238,33921.1721972,469.583164912
2016-09-10,472.55,475.73,471.71,473.69,56.3106,26672.6158271,473.669536945
2016-09-09,475.86,476.38,465.7,472.41,81.5301383,38395.0372313,470.930603479
2016-09-08,464.99,476.88,457.96,476.29,77.5465512,36641.6537518,472.511713091
2016-09-07,459.84,465.86,451.3,464.68,79.52900715,36682.4412815,461.246060979
2016-09-06,458.5,468.3,452.01,459.98,73.86852977,33937.2622316,459.427882716
2016-09-05,463.69,464.0,449.79,459.57,90.07366423,41297.3101658,458.483736826
2016-09-04,455.17,468.36,451.7,463.58,81.33914112,37615.2091778,462.449057857
2016-09-03,435.71,454.92,435.57,454.48,68.81519898,30294.8969211,440.23554927
2016-09-02,434.97,436.11,431.05,435.71,80.80509015,35111.7856514,434.524428922
2016-09-01,439.05,439.39,430.41,434.99,105.9688776,46080.2732933,434.847233801
2016-08-31,442.21,443.26,433.08,439.05,105.063,46023.2418819,438.053757097
2016-08-30,440.31,444.08,436.28,442.7,94.844,41916.909855,441.956368933
2016-08-29,441.25,442.96,435.56,440.55,81.7983,36061.6332685,440.860424587
2016-08-28,437.56,441.26,434.0,441.25,64.3417743,28244.4672941,438.975573822
2016-08-27,442.43,442.67,434.26,437.45,53.58612732,23549.0195725,439.461120822
2016-08-26,439.51,442.43,433.06,442.43,85.02759667,37422.9732138,440.127378397
2016-08-25,440.57,440.7,431.03,439.51,90.51598836,39662.7498695,438.185016682
2016-08-24,444.53,444.65,435.0,440.7,83.38087886,36760.4172572,440.873468352
2016-08-23,448.53,449.24,440.52,444.62,91.97611506,40905.0052286,444.735083689
2016-08-22,447.97,450.05,444.24,448.53,83.31477711,37311.4598315,447.837239992
2016-08-21,447.85,449.85,445.73,448.06,57.96,25962.7879119,447.943200688
2016-08-20,441.38,448.16,440.52,447.99,86.60440896,38360.9629277,442.944688248
2016-08-19,439.07,441.4,438.08,441.38,67.78,29877.1575519,440.796068927
2016-08-18,443.49,444.17,436.51,439.12,75.46181383,33277.4067625,440.983393766
2016-08-17,447.23,449.5,439.6,443.78,88.34790824,39285.1686447,444.664389088
2016-08-16,444.2,449.96,439.39,446.88,83.62939705,37226.8262881,445.140436273
2016-08-15,448.91,457.6,439.38,444.32,120.51520301,53665.4654067,445.300377598
2016-08-14,457.6,458.6,436.77,448.51,74.05244955,33192.4699026,448.229195716
2016-08-13,459.02,461.01,456.18,458.31,54.96398832,25255.553646,459.492740937
2016-08-12,458.18,459.68,452.91,458.81,74.58839776,34148.1512899,457.821220397
2016-08-11,462.19,466.4,452.1,458.93,85.45894698,39410.6832344,461.165093031
2016-08-10,456.15,467.77,451.54,461.18,109.8092583,50418.1191709,459.142698453
2016-08-09,458.22,460.8,445.62,455.01,80.54947898,36838.3558239,457.338226024
2016-08-08,461.05,461.9,452.01,458.33,77.61270065,35635.5522269,459.145886285
2016-08-07,457.09,462.64,449.48,460.94,75.11105543,34497.7406768,459.28978736
2016-08-06,445.88,456.92,439.61,456.92,54.70638729,24568.5081648,449.097616968
2016-08-05,452.19,455.61,435.01,445.88,79.66162163,35428.1709232,444.733237892
2016-08-04,435.21,456.29,427.57,452.79,136.86489757,60445.3979192,441.642809752
2016-08-03,407.47,438.1,395.0,435.33,254.10257276,106424.169406,418.823659477
2016-08-02,461.61,470.02,367.1,406.78,231.40746819,100933.316285,436.171386665
2016-08-01,479.13,486.99,452.61,453.3,134.88658736,63722.8413453,472.41792229
2016-07-31,501.71,502.03,473.12,473.12,105.81823433,51362.4060999,485.383321931
2016-07-30,501.89,503.37,496.01,500.98,61.78724834,30969.3033628,501.224835137
2016-07-29,504.72,506.86,493.26,501.9,100.82998505,50637.3658526,502.205428548
2016-07-28,501.39,506.87,492.24,504.62,117.00318896,58818.8840174,502.711802475
2016-07-27,502.41,506.3,490.39,501.4,131.98183006,66063.8108671,500.552317217
2016-07-26,505.66,507.27,487.5,503.39,142.65884891,71396.890256,500.472917043
2016-07-25,508.91,509.84,494.65,505.66,101.12,50947.7986173,503.835033795
2016-07-24,506.9,513.74,495.75,508.8,65.76,33286.6116311,506.183266896
2016-07-23,504.92,510.29,495.34,506.92,80.52356729,40573.8658092,503.875662427
2016-07-22,509.98,512.08,492.19,505.12,168.78941107,85455.1255112,506.282502969
2016-07-21,509.72,511.5,502.0,510.39,77.1006967,39276.9441321,509.423984648
2016-07-20,517.2,517.28,505.92,511.18,83.3875,42798.4483718,513.247769412
2016-07-19,515.73,517.28,506.43,517.2,84.482766,43480.0565006,514.661848318
2016-07-18,520.0,522.8,509.49,515.92,117.14934036,60449.1343013,516.000637439
2016-07-17,511.97,523.23,500.01,520.1,61.58306205,31768.0168857,515.856403176
2016-07-16,511.99,514.15,502.0,511.97,43.6954866,22321.3793325,510.839472663
2016-07-15,502.34,513.0,495.76,511.99,77.9037334,39253.4239111,503.870895501
2016-07-14,503.0,507.54,495.72,502.45,111.45828083,56149.7983582,503.774129119
2016-07-13,507.63,510.15,501.0,505.27,76.38445191,38789.1571476,507.814825893
2016-07-12,507.53,515.09,496.07,508.0,87.16706358,44188.7819053,506.943564352
2016-07-11,509.66,514.97,500.0,507.48,86.12823624,43722.6384494,507.645812315
2016-07-10,511.26,512.67,498.56,510.25,71.09,36065.3545813,507.319659324
2016-07-09,515.81,517.55,490.2,511.52,98.47153763,50003.0674269,507.792085209
2016-07-08,505.81,518.0,492.45,515.81,93.91266861,47668.515553,507.583441708
2016-07-07,530.6,532.95,471.66,505.81,160.54516815,80557.9798311,501.777666431
2016-07-06,521.06,532.33,518.0,530.6,99.88758893,52693.9228825,527.532233453
2016-07-05,515.59,521.06,500.0,521.06,112.60395856,57972.9677786,514.839518254
2016-07-04,505.6,516.23,497.92,513.64,152.60764449,77482.2733648,507.722097564
2016-07-03,533.0,540.0,495.22,505.6,116.74861102,59653.9474291,510.960660756
2016-07-02,516.37,534.64,510.18,533.0,83.4078847,43518.2206333,521.751879811
2016-07-01,506.11,518.75,498.87,516.58,80.29695306,41190.3929505,512.975790248
2016-06-30,481.8,512.1,470.56,511.98,103.44523168,51386.575553,496.751514965
2016-06-29,491.6,495.33,470.0,481.75,103.16989872,49604.5076207,480.804074019
2016-06-28,499.1,504.0,476.53,497.37,89.00632587,43819.8911248,492.323334285
2016-06-27,498.33,503.16,475.03,496.99,81.43223025,40129.1803864,492.792353386
2016-06-26,498.25,503.0,460.01,487.41,77.47912815,37224.2052613,480.441715726
2016-06-25,492.0,518.0,475.25,483.74,134.22624705,67367.3665257,501.894137743
2016-06-24,427.91,524.5,426.63,492.0,324.58418111,156759.816236,482.955810417
2016-06-23,411.21,438.23,372.8,427.96,312.46962823,127943.626547,409.459400173
2016-06-22,460.88,468.74,388.92,404.89,258.65997618,112143.655635,433.5562745
2016-06-21,485.33,495.0,425.85,460.01,231.34845831,106499.56648,460.342667756
2016-06-20,535.35,542.94,489.8,489.8,179.77960814,92011.8056925,511.803349915
2016-06-19,533.75,542.93,519.08,542.92,107.91953,57546.1557468,533.232082708
2016-06-18,529.23,547.73,513.47,534.92,109.53124266,58267.3240162,531.969898279
2016-06-17,545.49,546.84,500.01,529.5,219.05234361,115362.357518,526.642881865
2016-06-16,493.4,549.45,493.4,538.59,218.20572583,115453.229718,529.102658875
2016-06-15,486.6,496.3,473.61,493.4,111.28594633,54264.6878849,487.614920611
2016-06-14,500.3,500.31,469.0,489.45,146.02938444,70955.6566618,485.899854566
2016-06-13,479.11,508.07,471.59,500.31,289.66010644,142197.64506,490.912079014
2016-06-12,426.84,482.67,425.5,479.11,319.15043759,144443.439931,452.587315942
2016-06-11,405.94,426.14,405.94,426.06,99.40751675,40971.1708588,412.153649928
2016-06-10,399.96,406.9,397.82,406.9,139.94260324,56254.842999,401.985111728
2016-06-09,402.13,402.85,397.55,399.72,104.26705807,41774.6250808,400.650271084
2016-06-08,398.65,402.15,394.6,402.13,136.81480773,54494.0195764,398.304982337
2016-06-07,406.66,409.24,388.25,398.65,192.48308832,76746.0284514,398.715695604
2016-06-06,401.6,408.47,398.17,406.46,197.7169037,79907.3795479,404.150469952
2016-06-05,398.09,404.22,394.65,398.25,118.35444982,47216.7937955,398.94396761
2016-06-04,394.92,408.69,388.08,398.19,186.87352922,75165.8686337,402.22854969
2016-06-03,374.06,399.07,372.34,394.73,252.57414736,98070.8115718,388.285232661
2016-06-02,371.91,375.9,368.97,374.19,116.93992082,43546.8234563,372.386291618
2016-06-01,366.72,376.11,363.76,371.81,165.25798083,61383.2187471,371.438755568
2016-05-31,365.18,373.5,359.08,368.05,300.94326745,110233.232006,366.292401022
2016-05-30,360.88,371.08,355.8,364.99,151.47699437,55230.9059363,364.615802987
2016-05-29,354.46,377.21,347.38,360.8,138.19586996,49624.9679017,359.091540985
2016-05-28,322.48,368.87,321.06,357.86,236.03498367,81268.4662856,344.306869355
2016-05-27,311.03,326.53,310.81,322.95,142.05774823,45836.5832271,322.661620349
2016-05-26,308.0,311.23,305.8,311.08,113.06692951,34907.4295466,308.73244456
2016-05-25,306.16,310.0,304.6,306.11,115.23374104,35467.4114298,307.786687386
2016-05-24,308.5,309.99,303.65,306.41,180.03573809,55178.8545558,306.488340266
2016-05-23,305.86,308.71,304.65,308.57,108.83308004,33405.5043786,306.942561639
2016-05-22,308.15,308.36,304.0,306.17,103.30500525,31684.6746658,306.709966173
2016-05-21,307.9,308.91,305.68,308.22,80.37225696,24747.388897,307.909592601
2016-05-20,301.45,307.55,300.0,307.55,137.78184312,42010.7950037,304.908063736
2016-05-19,312.99,317.8,301.29,301.45,127.30005457,39297.8700147,308.702695748
2016-05-18,316.08,317.3,312.08,313.27,134.29945858,42284.1160865,314.849490337
2016-05-17,317.03,318.02,312.94,316.08,113.57632614,35849.4462691,315.641890238
2016-05-16,323.49,323.91,314.2,317.49,106.59644555,34198.1192254,320.818569971
2016-05-15,319.42,323.5,319.4,323.5,72.48525051,23305.4987417,321.520565601
2016-05-14,320.99,321.5,318.0,321.48,61.12092206,19616.585499,320.947146049
2016-05-13,316.67,321.23,312.58,321.22,150.87804518,47989.2288203,318.066347977
2016-05-12,315.4,316.63,311.2,316.63,196.22897394,61457.7101026,313.193861582
2016-05-11,317.47,325.99,311.05,315.76,124.29034925,39709.6100601,319.490694971
2016-05-10,323.33,328.14,311.2,317.57,137.44212259,44382.7272912,322.919396578
2016-05-09,324.01,328.08,316.16,325.19,120.52685631,39140.2199075,324.742726275
2016-05-08,322.61,324.01,314.2,324.01,68.5875,22145.9359113,322.885888992
2016-05-07,320.01,323.24,314.23,322.61,85.201,27374.3489404,321.291404331
2016-05-06,311.79,321.1,310.5,320.01,145.45012675,45926.157405,315.751924259
2016-05-05,310.51,320.5,308.82,311.51,107.02452972,33322.578011,311.354584768
2016-05-04,312.33,314.44,305.53,310.72,163.44387408,50724.3626978,310.347285778
2016-05-03,305.0,315.0,302.63,312.7,180.26782101,55586.8194166,308.356860948
2016-05-02,315.5,320.0,302.01,309.0,174.13178315,53398.357675,306.654860526
2016-05-01,311.53,319.99,309.25,314.33,98.88969412,31034.746215,313.83195682
2016-04-30,315.0,322.82,309.0,311.6,105.68712385,33129.805461,313.470593712
2016-04-29,308.89,319.98,305.8,314.93,144.09654933,44831.5143469,311.121359639
2016-04-28,307.69,319.44,300.2,310.07,210.30907797,64655.420296,307.430477658
2016-04-27,323.3,323.81,305.86,307.45,274.04045917,86668.8986048,316.263149125
2016-04-26,349.25,352.7,322.59,323.47,175.26465737,59043.0482593,336.879375142
2016-04-25,339.16,349.38,325.69,349.26,111.936606,38242.2433438,341.641976743
2016-04-24,331.56,339.17,325.5,339.16,114.29541283,38306.2700533,335.151421258
2016-04-23,324.83,331.56,320.15,331.56,68.50029721,22416.7103831,327.249826586
2016-04-22,324.09,324.82,314.27,324.82,113.93529883,36851.9347324,323.446158573
2016-04-21,317.75,324.09,313.1,324.09,89.87502995,28816.8299298,320.632215041
2016-04-20,312.5,317.75,307.0,317.75,101.9634979,32083.7334402,314.659011323
2016-04-19,310.7,312.98,304.1,312.5,106.22730045,32943.7206501,310.124803234
2016-04-18,310.39,310.71,304.01,310.71,142.75902779,44179.0311664,309.465760942
2016-04-17,309.61,310.4,301.0,310.39,63.11,19499.4829815,308.976120765
2016-04-16,306.44,309.61,300.51,309.61,79.22153325,24303.5782596,306.779953159
2016-04-15,302.09,306.47,300.51,300.85,83.37,25306.0896159,303.539518003
2016-04-14,300.33,302.93,299.83,301.98,75.82608477,22855.6357863,301.421810919
2016-04-13,300.35,301.58,296.31,300.39,102.20826325,30677.9994428,300.1518514
2016-04-12,297.43,301.86,296.3,300.83,101.89596274,30562.4225022,299.937521373
2016-04-11,300.52,300.7,295.62,298.37,109.748,32674.1469382,297.719748316
2016-04-10,297.66,300.8,297.66,300.5,54.48980511,16333.8649484,299.760017776
2016-04-09,298.81,298.84,294.87,297.66,61.3801726,18208.9146173,296.657924635
2016-04-08,300.62,302.45,295.3,296.06,99.90669,29981.3775568,300.093793087
2016-04-07,299.09,301.36,296.56,300.62,96.50050632,28935.5379542,299.848560983
2016-04-06,299.08,301.53,296.66,299.09,139.78377364,41772.8654406,298.839159602
2016-04-05,294.46,299.01,294.09,298.82,119.49994693,35519.6015631,297.235291526
2016-04-04,296.14,296.4,292.4,294.61,117.30245882,34533.5521487,294.397513028
2016-04-03,295.83,296.45,293.91,296.08,70.28832571,20778.1606176,295.613253092
2016-04-02,294.5,295.83,294.02,295.83,46.78443329,13815.8203644,295.308062808
2016-04-01,290.72,294.49,288.92,294.38,191.83405653,56063.5977863,292.250493997
2016-03-31,288.73,292.4,286.63,290.1,116.81170746,33840.4857009,289.701147571
2016-03-30,289.48,292.74,285.67,287.62,94.85552,27344.4540536,288.274778881
2016-03-29,296.35,300.17,286.92,292.74,165.29726747,47994.2087931,290.350890415
2016-03-28,299.9,301.45,294.75,296.93,79.45339977,23676.2014199,297.988525205
2016-03-27,295.69,303.19,294.57,301.61,88.53238065,26471.4624426,299.003169781
2016-03-26,295.27,296.2,293.11,295.69,64.74,19076.0152099,294.655780196
2016-03-25,292.14,295.57,291.34,295.32,69.64129377,20485.8566029,294.162493169
2016-03-24,296.35,296.67,291.67,291.92,95.1433468,28029.7246539,294.605199382
2016-03-23,293.69,297.3,292.35,296.52,113.87618848,33602.3033169,295.077520291
2016-03-22,286.73,293.94,285.59,293.71,138.82822048,40433.9074843,291.251356133
2016-03-21,286.58,286.81,282.11,286.8,81.19017907,23150.2407849,285.135973957
2016-03-20,283.99,288.01,282.89,287.24,68.53,19570.03542,285.568881074
2016-03-19,283.89,289.24,279.84,284.13,57.07,16133.0024206,282.687969521
2016-03-18,289.48,289.48,277.9,285.31,130.32876504,37300.0677292,286.199809518
2016-03-17,292.42,295.56,288.54,290.05,102.8546792,30113.101549,292.773277631
2016-03-16,294.01,295.75,292.25,292.6,128.349154,37740.8001403,294.047907323
2016-03-15,289.54,296.23,289.32,293.95,147.93030095,43275.0102142,292.536484657
2016-03-14,287.63,296.23,286.33,289.49,113.95069323,32946.3550842,289.128167195
2016-03-13,290.41,296.23,287.6,296.23,88.56606071,25890.9160374,292.334510871
2016-03-12,292.0,298.22,283.87,290.53,265.161622,77291.7085189,291.48904708
2016-03-11,291.79,295.6,290.3,291.55,288.01203095,84353.055008,292.88031729
2016-03-10,292.12,293.57,289.62,291.8,144.57479485,42143.0416119,291.496464896
2016-03-09,289.85,292.22,288.13,292.13,81.81,23775.8469692,290.622747454
2016-03-08,289.31,292.19,285.61,289.86,106.84148866,30882.4634289,289.049355416
2016-03-07,284.31,292.94,280.0,289.42,181.71878042,52467.6437958,288.729891729
2016-03-06,279.08,288.0,272.93,284.17,123.9685567,34867.4488187,281.260423988
2016-03-05,286.79,286.84,275.02,278.91,249.94947851,69932.5738567,279.786836418
2016-03-04,296.58,298.5,286.18,286.73,125.53287893,36790.7175344,293.076346596
2016-03-03,298.22,300.63,291.13,296.58,199.32240193,59220.8553238,297.110885432
2016-03-02,311.0,312.61,298.43,298.43,123.16687322,37945.5758803,308.082643395
2016-03-01,314.01,314.88,307.79,310.93,114.054838,35412.6051024,310.487531466
2016-02-29,312.8,319.68,310.23,314.09,149.11794894,46821.557447,313.990084894
2016-02-28,312.93,314.58,304.2,313.54,69.67177517,21667.1704078,310.989211268
2016-02-27,310.08,314.02,309.75,311.15,77.5379686,24156.5953098,311.545372492
2016-02-26,303.98,310.53,300.37,310.53,112.83551198,34455.8276903,305.363330087
2016-02-25,305.06,306.74,300.18,304.07,93.08433525,28246.7236825,303.453031132
2016-02-24,301.39,306.0,294.1,305.06,91.83598342,27877.6234425,303.558827426
2016-02-23,313.35,370.0,261.05,299.86,51.46994675,15953.3884047,309.955409166
2016-02-22,292.8,346.87,292.8,304.22,35.6963187,11543.5188586,323.381213497
2016-02-21,325.48,359.5,260.06,296.4,49.95639183,16344.12713,327.167886456
2016-02-20,298.42,316.0,290.07,316.0,56.40032562,17015.0435768,301.683428062
2016-02-19,294.86,298.42,286.37,298.42,47.34106026,14019.0614109,296.129012191
2016-02-18,294.0,294.87,277.04,294.87,37.50395795,10839.4853507,289.022437717
2016-02-17,286.48,294.19,278.0,294.0,57.1126768,16564.9772519,290.040288427
2016-02-16,273.34,286.48,273.34,286.48,58.05,16300.7204419,280.804831041
2016-02-15,263.7,273.34,255.96,273.34,43.25521847,11721.4554324,270.983614164
2016-02-14,269.24,272.04,256.02,256.02,45.51153298,12165.5750265,267.307520313
2016-02-13,265.65,269.24,261.3,269.24,50.49308258,13484.1546626,267.049543692
2016-02-12,262.44,265.7,257.45,265.69,88.9705,23305.7064382,261.948695784
2016-02-11,261.36,262.44,257.8,262.44,65.35060598,17050.2882561,260.90482254
2016-02-10,258.31,264.76,256.78,261.44,81.41001447,21192.1087284,260.313290279
2016-02-09,257.63,261.17,255.74,258.35,82.05031738,21161.4305151,257.907966609
2016-02-08,260.81,263.55,256.85,257.67,59.979859,15603.6207525,260.147673113
2016-02-07,259.38,262.39,257.98,260.84,50.08297988,13034.7804339,260.263675707
2016-02-06,264.35,265.51,257.74,259.11,34.45868178,8963.68397646,260.128464394
2016-02-05,266.26,268.63,263.36,265.3,71.89788608,19184.0103903,266.823010193
2016-02-04,253.45,268.2,252.3,267.12,55.5443313,14487.7580175,260.832341995
2016-02-03,259.52,259.99,251.32,253.45,79.31462861,20246.0422852,255.26239787
2016-02-02,257.95,261.04,257.82,259.52,83.2271544,21597.6413977,259.502340954
2016-02-01,259.65,270.42,255.33,257.86,86.69787526,22474.1521569,259.223794003
2016-01-31,267.43,269.53,257.15,259.12,42.64997209,11402.4648814,267.349879088
2016-01-30,266.53,268.49,264.57,266.4,45.79633389,12212.6791654,266.673729708
2016-01-29,264.01,269.6,255.11,266.92,170.48597914,44842.0670266,263.024955206
2016-01-28,277.52,277.81,264.01,264.95,84.34409733,22684.1509365,268.94769942
2016-01-27,273.84,278.64,273.0,277.59,80.80753643,22367.1135648,276.794895043
2016-01-26,275.5,279.32,271.95,274.14,86.88302362,23922.8762606,275.345807085
2016-01-25,282.02,283.11,271.95,275.44,143.78282595,39636.4206856,275.668671997
2016-01-24,272.39,284.83,272.38,283.52,39.2265822,11012.8126331,280.748717209
2016-01-23,269.34,277.49,269.32,271.58,102.88547907,28091.7640707,273.039153091
2016-01-22,287.73,296.07,263.21,268.89,107.99156167,29582.9099401,273.93723623
2016-01-21,287.45,298.25,283.68,288.28,121.7233302,35368.5193157,290.564834676
2016-01-20,265.27,291.29,261.75,287.45,162.7462861,46335.1744052,284.708029384
2016-01-19,269.61,272.55,262.72,265.68,119.15663749,31850.2174663,267.297048131
2016-01-18,265.69,269.61,261.82,269.61,99.64306991,26644.0342867,267.394755207
2016-01-17,272.01,273.68,264.83,265.69,131.3912261,35565.1042898,270.68096817
2016-01-16,251.48,273.46,248.09,271.95,177.11453361,46113.4154214,260.359296787
2016-01-15,298.87,298.89,252.39,252.39,310.02359106,85441.9440392,275.598201243
2016-01-14,301.09,302.73,296.49,298.89,82.61994718,24702.5152696,298.989724791
2016-01-13,301.19,303.35,294.72,301.1,140.62623817,41920.3830592,298.097877073
2016-01-12,309.4,311.78,300.0,300.0,64.04251184,19794.1755599,309.078688378
2016-01-11,310.62,312.26,306.04,309.84,70.9080116,21907.4620816,308.956090959
2016-01-10,311.14,311.54,305.0,310.62,53.29953841,16439.4622232,308.435358233
2016-01-09,313.6,314.6,308.52,311.14,46.85780444,14605.0091537,311.687867758
2016-01-08,314.6,317.47,308.35,313.67,57.92971583,18144.8768627,313.22226603
2016-01-07,295.46,315.0,295.24,315.0,117.12535648,36477.4524712,311.439414721
2016-01-06,295.68,296.63,292.87,294.89,36.59127567,10821.7096178,295.745622957
2016-01-05,295.54,296.95,293.25,295.82,49.87075816,14725.7401047,295.278047657
2016-01-04,293.61,296.77,292.21,295.46,55.40866067,16360.6538654,295.272501945
2016-01-03,295.26,295.49,289.01,293.72,57.92491011,16933.9514342,292.343162933
2016-01-02,294.65,295.75,293.41,294.3,35.89153695,10583.2902917,294.868684684
2016-01-01,292.49,297.06,290.57,294.65,71.46207495,20973.1600731,293.486581349
2015-12-31,288.8,294.5,285.2,292.23,75.89092595,21978.5973746,289.607711323
2015-12-30,293.44,294.08,284.67,289.29,43.073,12471.8586804,289.551660678
2015-12-29,284.11,293.28,282.63,293.28,38.63259916,11134.0045485,288.202315935
2015-12-28,286.18,288.99,281.06,284.07,35.75004904,10172.3003284,284.539479009
2015-12-27,283.54,289.99,279.55,285.28,68.07305413,19478.0278449,286.13418472
2015-12-26,307.91,309.52,273.99,283.55,102.47482761,29227.6404057,285.217756276
2015-12-25,306.32,308.34,302.81,308.17,44.33701023,13560.6873255,305.854798399
2015-12-24,298.52,309.63,298.52,306.52,55.112,16864.0051627,305.995158273
2015-12-23,293.65,300.35,289.81,298.17,70.38356897,20869.9503323,296.517363893
2015-12-22,294.14,297.53,292.22,293.81,41.66645426,12258.7017681,294.210342249
2015-12-21,293.97,299.41,286.0,294.14,92.15198998,27004.0750205,293.038436027
2015-12-20,310.28,310.55,290.29,295.5,126.69675821,37671.1520677,297.333196207
2015-12-19,311.15,313.12,304.29,310.28,79.39896878,24649.8265857,310.455248532
2015-12-18,305.95,312.29,303.41,311.15,120.50459528,36996.1216901,307.010048904
2015-12-17,302.14,306.55,298.97,305.95,106.20155977,32291.1372059,304.055206682
2015-12-16,309.38,309.38,298.24,303.44,110.41468431,33387.9035397,302.38644206
2015-12-15,294.2,309.62,294.2,309.62,153.71897036,46481.4789764,302.379588333
2015-12-14,286.25,296.6,283.2,293.7,81.05116225,23683.6941749,292.206718786
2015-12-13,286.0,291.67,279.0,285.64,79.1187461,22696.6804295,286.868555788
2015-12-12,297.0,307.47,274.34,287.55,234.33727328,66720.1652799,284.718535579
2015-12-11,275.0,298.6,274.01,298.0,109.00818811,30803.7022128,282.581544991
2015-12-10,276.53,277.44,271.67,274.96,158.63259327,43587.9140094,274.772750737
2015-12-09,265.0,279.4,264.84,276.13,182.50155012,50078.5182481,274.40050901
2015-12-08,263.87,264.89,262.17,264.22,31.07589661,8203.21619437,263.973596557
2015-12-07,260.43,263.5,260.43,261.83,11.68971016,3074.98006537,263.050154648
2015-12-06,252.82,260.83,252.71,258.05,26.25023504,6739.21886956,256.729848677
2015-12-05,245.33,252.89,245.33,252.89,1.41651712,353.972214579,249.889118586
2015-12-04,239.73,239.73,237.22,239.31,2.47068694,589.108461944,238.43913707
2015-12-03,237.08,244.3,237.08,242.64,3.13884458,762.927880907,243.060101086
2015-12-02,236.13,237.15,231.43,237.15,34.23125372,8079.95647806,236.040331568
2015-12-01,250.06,250.1,237.17,241.51,27.38587253,6621.84967732,241.79801721
2015-11-30,248.0,251.99,247.76,247.76,8.84695353,2202.03323733,248.902995801
2015-11-29,236.51,245.07,236.03,245.07,14.91557915,3615.64502638,242.407283688
2015-11-28,235.9,235.9,233.4,233.52,14.75448279,3461.31895117,234.594394154
2015-11-27,233.75,239.94,233.75,236.54,17.14047775,4021.6216914,234.627164427
2015-11-26,217.67,240.59,217.51,235.59,81.08650721,18378.4006151,226.651772871
2015-11-25,213.0,218.89,210.0,216.12,78.7161387,16755.4292107,212.858881131
2015-11-24,213.0,213.56,212.27,213.0,1.02960202,219.454242281,213.144727786
2015-11-23,212.93,215.23,212.93,213.14,0.76004052,162.886720116,214.313205454
2015-11-22,214.41,214.41,214.41,214.41,1.24055052,265.986436993,214.41
2015-11-21,210.14,212.7,210.14,212.7,19.41411847,4094.88200836,210.922891745
2015-11-20,214.58,214.58,205.38,210.37,18.62089164,3877.03947378,208.209120634
2015-11-19,215.39,215.41,213.42,213.68,11.28646135,2414.83562993,213.958614224
2015-11-18,220.55,221.0,218.0,221.0,52.0926724,11441.8297876,219.643747584
2015-11-17,217.3,221.21,217.3,221.0,42.83233248,9428.48241894,220.125355614
2015-11-16,210.57,219.07,210.11,216.77,7.98446979,1729.60574362,216.62123962
2015-11-15,219.34,220.64,211.94,214.55,8.18601157,1757.7225675,214.722707447
2015-11-14,222.03,222.07,217.89,220.02,124.31899868,27579.1988429,221.842189333
2015-11-13,216.8,221.29,214.94,221.26,10.79430917,2365.21361245,219.116719301
2015-11-12,210.13,222.95,209.62,222.95,107.14878738,22589.9282006,210.827660797
2015-11-11,221.4,224.06,200.02,200.02,14.4159297,3184.16749484,220.878400568
2015-11-10,250.01,250.06,220.72,220.72,13.30658187,3256.5063762,244.728992616
2015-11-09,245.0,252.2,239.06,250.73,47.33917497,11748.0138714,248.166848679
2015-11-08,258.0,258.39,243.79,248.87,8.22554547,2068.28614595,251.446685633
